LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(µm/frame),(µm),(frame),(µm),(µm),(µm),
ID13799 → ID14512,1,13799,14512,14.979469893867423,2.6464579787751297,3.134317715360948,3.134317715360948,19.5,786.508267757584,1253.4271998974707,0.0,
ID3580 → ID4856,1,3580,4856,0.7304543415132141,0.1282259193588016,1.769502164089565,1.769502164089565,4.5,788.7874439662487,1255.469915659558,0.0,
ID11998 → ID12876,1,11998,12876,2.4606684313469525,2.196378879712395,0.9654845366975853,0.9654845366975853,15.5,785.7490706209463,1252.7859156028499,0.0,
ID14253 → ID14870,1,14253,14870,3.657776100037809,1.645879640875391,1.6050353973185054,1.6050353973185054,17.5,787.7326045057723,1254.1808688764966,0.0,
ID15529 → ID16681,1,15529,16681,2.2744576264399763,0.29921641093781576,1.6088453217510277,1.6088453217510277,21.5,784.4995133690793,1252.4657728524057,0.0,
ID5974 → ID3107,1,5974,3107,14.33891522968417,0.6518630964874181,4.405133401216667,4.405133401216667,1.5,785.5514513882451,1256.8905340946862,0.0,
ID14512 → ID15529,1,14512,15529,8.589445015662468,2.9793292855277818,2.950228409994861,2.950228409994861,20.5,786.6342757889629,1253.1962725359922,0.0,
ID10904 → ID11651,1,10904,11651,5.064020322403383,1.4190644466201585,0.8244483315395607,1.6488966630791213,12.0,785.3338583832937,1254.4104677594196,0.0,
ID17648 → ID20094,1,17648,20094,51.64008927539285,0.0682226814374037,2.315146306122369,4.630292612244738,26.0,784.9254435918733,1252.3330804160796,0.0,
ID6816 → ID3580,1,6816,3580,2.1974907965762225,2.483617717338508,1.888870841513054,1.888870841513054,3.5,786.9931759266873,1255.8057811057433,0.0,
ID3107 → ID6816,1,3107,6816,5.671464176796986,2.673987501439103,1.8249757085420548,1.8249757085420548,2.5,786.9139489855397,1256.4012389053632,0.0,
ID7042 → ID5974,1,7042,5974,2.1287116684274334,NaN,1.3942189248968295,1.3942189248968295,0.5,782.7751791807246,1256.6245084594163,0.0,
ID12876 → ID14253,1,12876,14253,6.739680210038373,2.3850585597364904,2.5559619587078806,2.5559619587078806,16.5,786.6263759586269,1253.2323638105916,0.0,
ID16574 → ID17974,1,16574,17974,22.263477741436123,3.102605799288277,4.708857787320419,4.708857787320419,23.5,783.8296769943511,1251.975767883661,0.0,
ID5820 → ID6346,1,5820,6346,1.9886487111445736,0.1520541443564099,0.3602644270451103,0.3602644270451103,6.5,788.7296833258463,1254.9461947788682,0.0,
ID4996 → ID4215,2,4996,4215,68.00586227168974,NaN,6.496116218080887,6.496116218080887,0.5,877.890547230556,403.9170776352913,0.0,
ID3093 → ID3852,3,3093,3852,65.18480024477542,1.0280898179781943,1.4114442224084582,1.4114442224084582,4.5,1301.520238960817,564.2387931456578,0.0,
ID5380 → ID4321,3,5380,4321,127.33590025690769,NaN,8.804250444529494,8.804250444529494,0.5,1280.0459909901451,577.2921203691725,0.0,
ID5222 → ID3093,3,5222,3093,38.738568853862326,0.2283410582958624,3.0813240973329505,3.0813240973329505,3.5,1299.5243847830197,564.34515137647,0.0,
ID4321 → ID5222,3,4321,5222,2.761501888266629,0.03401138752107129,8.748021532172684,17.49604306434537,2.0,1290.8075210071706,569.746412248736,0.0,
